x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-120.44194444444445,50.702222222222225,1275,KAMLOOPS A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504208000,-1202631000,PST,345.30,1163780,YKA,71887,Aviation-Staffed,A,1,1,,,,,1951-01-01 00:00:00,2013-06-13 10:00:00,1953-01-01 04:00:00,2013-06-13 10:00:00,1951-01-01 00:00:00,2013-06-12 00:00:00,1951-01-01 00:00:00,2013-06-01 00:00:00,Y,Y,Y
-116.98222222222222,51.299166666666665,1364,GOLDEN A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511757000,-1165856000,MST,784.90,1173210,YGE,71173,Aviation-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1902-01-01 00:00:00,2024-11-25 00:00:00,1991-10-01 05:00:00,2014-08-07 11:00:00,1902-04-01 00:00:00,2024-11-25 00:00:00,1902-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-118.18333333333334,50.96111111111111,1370,REVELSTOKE A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505740000,-1181100000,PST,444.70,1176749,ZRV,,Aviation-Auto,G,1,9,,,,,1990-01-01 00:00:00,2014-05-27 15:00:00,1994-02-01 01:00:00,2014-05-27 15:00:00,1990-03-01 00:00:00,2013-03-24 00:00:00,1990-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-118.2,51.0,1371,REVELSTOKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,510000000,-1181200000,MST,456.30,1176750,,,N/A,,1,9,,,,,1898-01-01 00:00:00,1969-12-01 00:00:00,1953-01-01 04:00:00,1969-11-30 22:00:00,1898-05-01 00:00:00,1969-11-30 00:00:00,1898-01-01 00:00:00,1969-12-01 00:00:00,Y,N,Y
-118.16638888888889,50.95333333333333,1372,REVELSTOKE AIRPORT RD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505712000,-1180959000,PST,450.00,1176751,,,Climate-Staffed,C,1,4,,,,,1969-01-01 00:00:00,1999-08-31 00:00:00,1969-12-01 04:00:00,1999-04-06 15:00:00,1969-12-01 00:00:00,1999-08-31 00:00:00,1969-01-01 00:00:00,1999-08-01 00:00:00,Y,N,Y
-120.18194444444444,55.74166666666667,1404,DAWSON CREEK A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554430000,-1201055000,MST,654.70,1182285,YDQ,71471,N/A,A,1,1,,,,,1964-01-23 09:00:00,2009-09-11 00:00:00,1964-01-23 09:00:00,2009-07-02 11:00:00,1968-03-01 00:00:00,2009-09-11 00:00:00,1968-01-01 00:00:00,2006-06-01 00:00:00,Y,Y,Y
-120.74027777777778,56.238055555555555,1413,FORT ST JOHN A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,561417000,-1204425000,PST,694.90,1183000,YXJ,71943,Aviation-Staffed,A,1,1,,,,,1942-01-01 00:00:00,2012-12-06 10:00:00,1953-01-01 00:00:00,2012-12-06 10:00:00,1942-03-01 00:00:00,2012-12-06 00:00:00,1942-01-01 00:00:00,2012-12-01 00:00:00,Y,Y,Y
-123.13805555555555,55.305277777777775,1423,MACKENZIE A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,551819000,-1230817000,PST,690.10,1184790,VMK,,Aviation-Auto,C,1,4,,,,,1971-01-01 00:00:00,2015-06-18 09:00:00,1971-02-08 10:00:00,2015-06-18 09:00:00,1971-02-01 00:00:00,2013-05-14 00:00:00,1971-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-130.01055666666667,58.428335,1454,DEASE LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,582542006,-1300038004,PST,806.60,1192340,WDL,71958,Aviation-Staffed,A,1,1,,,,,1944-01-01 00:00:00,2012-11-15 14:00:00,1953-01-01 01:00:00,2012-11-15 14:00:00,1944-09-01 00:00:00,2011-12-15 00:00:00,1944-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-122.59722222222223,58.83638888888889,1455,FORT NELSON A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,585011000,-1223550000,PST,381.90,1192940,YYE,71945,Aviation-Staffed,A,1,1,,,,,1937-01-01 00:00:00,2012-11-14 00:00:00,1953-01-01 00:00:00,2012-11-08 10:00:00,1937-09-01 00:00:00,2012-11-14 00:00:00,1937-01-01 00:00:00,2012-11-01 00:00:00,Y,Y,Y
-140.8675,62.41027777777778,1518,BEAVER CREEK A,YT,YUKON TERRITORY,YUKON,CAN,622437000,-1405203000,PST,649.00,2100160,YXQ,,N/A,C,1,4,,,,,1968-01-01 00:00:00,2015-02-28 00:00:00,1968-12-01 06:00:00,2014-12-04 10:00:00,1968-11-01 00:00:00,2015-02-28 00:00:00,1968-01-01 00:00:00,2006-02-01 00:00:00,Y,Y,Y
-139.05,61.36666666666667,1525,BURWASH A,YT,YUKON TERRITORY,YUKON,CAN,612200000,-1390300000,PST,806.20,2100182,YDB,,N/A,A,1,1,,,,,1966-01-01 00:00:00,2015-02-28 00:00:00,1966-10-01 00:00:00,2012-07-12 10:00:00,1966-10-01 00:00:00,2015-02-28 00:00:00,1966-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-139.43333333333334,64.05,1534,DAWSON,YT,YUKON TERRITORY,YUKON,CAN,640300000,-1392600000,PST,320.00,2100400,,,N/A,F,1,7,,,,,1897-01-01 00:00:00,1979-12-01 00:00:00,1953-01-01 07:00:00,1976-01-29 15:00:00,1897-07-01 00:00:00,1979-01-31 00:00:00,1897-01-01 00:00:00,1979-12-01 00:00:00,Y,N,Y
-139.12777777777777,64.04305555555555,1535,DAWSON A,YT,YUKON TERRITORY,YUKON,CAN,640235000,-1390740000,PST,370.30,2100402,YDA,,N/A,C,1,4,,,,,1976-01-01 00:00:00,2015-02-28 00:00:00,1976-01-29 16:00:00,2013-10-10 10:00:00,1976-02-01 00:00:00,2015-02-28 00:00:00,1976-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-133.35,62.233333333333334,1547,FARO,YT,YUKON TERRITORY,YUKON,CAN,621400000,-1332100000,PST,694.30,2100516,,,N/A,G,1,8,,,,,1971-01-01 00:00:00,1977-12-01 00:00:00,1972-02-07 07:00:00,1977-01-31 22:00:00,1971-10-01 00:00:00,1977-01-31 00:00:00,1971-01-01 00:00:00,1977-12-01 00:00:00,Y,N,Y
-133.37333333333333,62.206944444444446,1548,FARO A,YT,YUKON TERRITORY,YUKON,CAN,621225000,-1332224000,PST,716.30,2100517,ZFA,,N/A,C,1,4,,,,,1977-12-01 00:00:00,2015-02-28 00:00:00,1987-10-01 07:00:00,2013-11-14 09:00:00,1977-12-01 00:00:00,2015-02-28 00:00:00,1978-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-137.5802788888889,60.77250222222222,1556,HAINES JUNCTION,YT,YUKON TERRITORY,YUKON,CAN,604621008,-1373449004,PST,595.30,2100630,WHT,71505,Climate-Auto,E,1,6,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1944-01-01 00:00:00,2024-11-26 12:30:01,1960-01-01 09:00:00,2024-11-26 12:30:01,1944-10-01 00:00:00,2024-11-26 00:00:00,1944-01-01 00:00:00,2006-10-01 00:00:00,Y,N,Y
-138.91338888888887,69.56819444444444,1560,HERSCHEL ISLAND,YT,YUKON TERRITORY,YUKON,CAN,693405500,-1385448200,YST,1.20,2100636,WJN,71501,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1974-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:47:00,2024-11-26 12:30:01,1974-07-01 00:00:00,2024-11-26 00:00:00,1974-01-01 00:00:00,2007-01-01 00:00:00,Y,N,Y
-140.18333333333334,69.58333333333333,1568,KOMAKUK BEACH A,YT,YUKON TERRITORY,YUKON,CAN,693500000,-1401100000,CST,7.30,2100685,YAJ,71969,N/A,D,1,5,,,,,1958-01-01 00:00:00,1993-12-01 00:00:00,1973-08-01 00:00:00,1993-06-30 12:00:00,1958-07-01 00:00:00,1993-06-30 00:00:00,1958-01-01 00:00:00,1993-12-01 00:00:00,Y,N,Y
-135.86666666666667,63.61666666666667,1572,MAYO A,YT,YUKON TERRITORY,YUKON,CAN,633700000,-1355200000,PST,503.80,2100700,YMA,71965,N/A,A,1,1,,,,,1924-10-01 00:00:00,2013-11-29 00:00:00,1953-01-01 07:00:00,2013-11-14 10:00:00,1924-10-01 00:00:00,2013-11-29 00:00:00,1925-01-01 00:00:00,2013-11-01 00:00:00,Y,Y,Y
-139.83916666666667,67.57055555555556,1582,OLD CROW A,YT,YUKON TERRITORY,YUKON,CAN,673414000,-1395021000,PST,250.20,2100800,YOC,,N/A,D,1,5,,,,,1951-01-01 00:00:00,2015-02-28 00:00:00,1975-08-01 07:00:00,2013-10-10 10:00:00,1951-09-01 00:00:00,2015-02-28 00:00:00,1951-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-137.21666666666667,68.95,1596,SHINGLE POINT A,YT,YUKON TERRITORY,YUKON,CAN,685700000,-1371300000,EST,49.40,2100950,YUA,71968,Aviation-Auto,D,1,5,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1957-01-01 00:00:00,2023-09-05 06:00:00,1973-08-01 00:00:00,2023-09-05 06:00:00,1957-06-01 00:00:00,2023-09-05 00:00:00,1957-01-01 00:00:00,1993-12-01 00:00:00,Y,N,Y
-132.7358888888889,60.17413888888889,1610,TESLIN A,YT,YUKON TERRITORY,YUKON,CAN,601026900,-1324409200,PST,705.00,2101100,YZW,,N/A,C,1,4,,,,,1943-01-01 00:00:00,2014-09-04 10:00:00,1953-01-01 00:00:00,2014-09-04 10:00:00,1943-10-01 00:00:00,2014-08-31 00:00:00,1943-01-01 00:00:00,2006-07-01 00:00:00,Y,N,Y
-128.82233333333335,60.1165,1615,WATSON LAKE A,YT,YUKON TERRITORY,YUKON,CAN,600659400,-1284920400,PST,687.40,2101200,YQH,71953,N/A,A,1,1,,,,,1938-01-01 00:00:00,2014-12-04 10:00:00,1953-01-01 00:00:00,2014-12-04 10:00:00,1938-10-01 00:00:00,2014-12-04 00:00:00,1938-01-01 00:00:00,2014-12-01 00:00:00,Y,Y,Y
-135.06883333333334,60.7095,1617,WHITEHORSE A,YT,YUKON TERRITORY,YUKON,CAN,604234200,-1350407800,PST,706.20,2101300,YXY,71964,Aviation-Staffed,A,1,1,,,,,1942-01-01 00:00:00,2012-12-06 10:00:00,1953-01-01 00:00:00,2012-12-06 10:00:00,1942-04-01 00:00:00,2012-12-05 00:00:00,1942-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-135.00583333333333,68.22333333333333,1623,AKLAVIK A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,681324000,-1350021000,MST,6.40,2200100,YKD,,N/A,F,1,7,,,,,1926-01-01 00:00:00,2014-12-30 00:00:00,1953-01-01 02:00:00,2014-03-06 11:00:00,1926-07-01 00:00:00,2014-12-30 00:00:00,1926-01-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-124.71666666666667,70.16666666666667,1633,CAPE PARRY A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,701000000,-1244300000,MST,86.60,2200675,ZCP,71948,Aviation-Auto,C,1,4,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1956-01-01 00:00:00,2023-09-05 04:00:00,1956-01-01 00:00:00,2023-09-05 04:00:00,1957-05-01 00:00:00,2023-09-05 00:00:00,1957-01-01 00:00:00,2007-08-01 00:00:00,Y,N,Y
-123.74166666666666,61.24194444444444,1635,YOHIN,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,611431000,-1234430000,MST,204.00,2204300,XYH,71020,Climate-Auto,E,1,6,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1957-01-01 00:00:00,2024-11-26 12:30:01,1973-05-14 12:00:00,2024-11-26 12:30:01,1957-06-01 00:00:00,2024-11-26 00:00:00,1957-01-01 00:00:00,2007-09-01 00:00:00,Y,N,Y
-120.8,69.58333333333333,1637,CLINTON POINT,NU,NUNAVUT,NUNAVUT,CAN,693500000,-1204800000,CST,100.60,2300750,WXK,71053,N/A,D,1,5,,,,,1957-01-01 00:00:00,1993-12-01 00:00:00,1958-01-01 05:00:00,1993-06-30 12:00:00,1957-06-01 00:00:00,1993-06-30 00:00:00,1957-01-01 00:00:00,1993-12-01 00:00:00,Y,N,Y
-115.1438888888889,67.81666666666666,1641,KUGLUKTUK A,NU,NUNAVUT,NUNAVUT,CAN,674900000,-1150838000,MST,22.60,2300902,YCO,71938,N/A,C,1,4,,,,,1977-01-01 00:00:00,2014-12-04 11:00:00,1978-01-01 00:00:00,2014-12-04 11:00:00,1977-12-01 00:00:00,2014-12-03 00:00:00,1977-01-01 00:00:00,2014-12-01 00:00:00,Y,Y,Y
-128.65083333333334,66.24083333333333,1644,FORT GOOD HOPE A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,661427000,-1283903000,MST,81.40,2201400,YGH,,N/A,E,1,6,,,,,1944-01-01 00:00:00,2015-03-12 11:00:00,1965-06-19 09:00:00,2015-03-12 11:00:00,1944-08-01 00:00:00,2015-02-28 00:00:00,1944-01-01 00:00:00,2007-09-01 00:00:00,Y,N,Y
-123.46694444444445,60.235,1646,FORT LIARD A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,601406000,-1232801000,MST,215.80,2201575,YJF,,N/A,C,1,4,,,,,1973-01-01 00:00:00,2014-11-27 00:00:00,1973-07-24 08:00:00,2014-10-02 11:00:00,1973-07-01 00:00:00,2014-11-27 00:00:00,1973-01-01 00:00:00,2007-08-01 00:00:00,Y,Y,Y
-134.86027777777778,67.40777777777778,1648,FORT MCPHERSON A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,672428000,-1345137000,MST,35.40,2201601,ZFM,,N/A,E,1,6,,,,,1981-01-01 00:00:00,2014-11-30 00:00:00,1988-05-02 08:00:00,2014-03-06 11:00:00,1981-08-01 00:00:00,2014-11-30 00:00:00,1981-01-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-125.56833333333333,64.90861111111111,1650,TULITA A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,645431000,-1253406000,MST,100.30,2201700,ZFN,,N/A,F,1,7,,,,,1903-01-01 00:00:00,2014-12-18 00:00:00,1987-12-05 13:00:00,2014-10-02 11:00:00,1903-10-01 00:00:00,2014-12-18 00:00:00,1903-01-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-109.16666666666667,62.71666666666667,1652,FORT RELIANCE,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,624300000,-1091000000,MST,165.80,2201900,,,N/A,D,1,5,,,,,1948-01-01 00:00:00,1992-12-30 00:00:00,1953-01-01 02:00:00,1991-01-31 23:00:00,1948-10-01 00:00:00,1992-12-30 00:00:00,1948-01-01 00:00:00,1991-11-01 00:00:00,Y,N,Y
-113.68972222222222,61.18083333333333,1654,FORT RESOLUTION A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,611051000,-1134123000,MST,160.30,2202000,YFR,,N/A,E,1,6,,,,,1930-01-01 00:00:00,2014-12-04 11:00:00,1954-01-01 02:00:00,2014-12-04 11:00:00,1930-09-01 00:00:00,2014-11-27 00:00:00,1930-01-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-121.35,61.86666666666667,1655,FORT SIMPSON,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,615200000,-1212100000,MST,131.70,2202100,,,N/A,,1,9,,,,,1895-01-01 00:00:00,1963-12-01 00:00:00,1953-01-01 01:00:00,1963-10-31 23:00:00,1895-11-01 00:00:00,1963-10-31 00:00:00,1895-01-01 00:00:00,1963-12-01 00:00:00,Y,N,Y
-121.23666666666666,61.76027777777778,1656,FORT SIMPSON A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,614537000,-1211412000,MST,169.20,2202101,YFS,71946,N/A,A,1,1,,,,,1963-01-01 00:00:00,2014-10-02 11:00:00,1963-11-01 00:00:00,2014-10-02 11:00:00,1963-11-01 00:00:00,2014-10-02 00:00:00,1963-01-01 00:00:00,2010-01-01 00:00:00,Y,Y,Y
-111.96194444444444,60.02027777777778,1660,FORT SMITH A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,600113000,-1115743000,MST,205.10,2202200,YSM,71934,N/A,A,1,1,,,,,1943-01-01 00:00:00,2014-11-06 13:00:00,1953-01-01 00:00:00,2014-11-06 13:00:00,1943-09-01 00:00:00,2014-11-06 00:00:00,1943-01-01 00:00:00,2014-11-01 00:00:00,Y,Y,Y
-115.78277777777778,60.83972222222222,1664,HAY RIVER A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,605023000,-1154658000,MST,164.90,2202400,YHY,71935,N/A,A,1,1,,,,,1943-01-01 00:00:00,2014-09-04 11:00:00,1953-01-01 00:00:00,2014-09-04 11:00:00,1943-04-01 00:00:00,2014-09-03 00:00:00,1943-01-01 00:00:00,2014-09-01 00:00:00,Y,Y,Y
-133.48277777777778,68.30416666666666,1669,INUVIK A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,681815000,-1332858000,MST,67.70,2202570,YEV,,Aviation-Staffed,A,1,1,,,,,1957-01-01 00:00:00,2013-07-11 11:00:00,1958-11-13 09:00:00,2013-07-11 11:00:00,1957-03-01 00:00:00,2006-03-31 00:00:00,1957-01-01 00:00:00,2006-03-01 00:00:00,Y,N,Y
-111.25,65.75916666666667,1671,LUPIN A,NU,NUNAVUT,NUNAVUT,CAN,654533000,-1111500000,MST,490.10,23026HN,YWO,,Aviation-Staffed,D,1,5,,,,,1982-01-01 00:00:00,2006-10-31 00:00:00,1982-02-01 03:00:00,2006-10-30 17:00:00,1982-01-01 00:00:00,2006-10-31 00:00:00,1982-01-01 00:00:00,2006-10-01 00:00:00,Y,Y,Y
-126.80027777777778,65.2825,1680,NORMAN WELLS A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,651657000,-1264801000,MST,72.50,2202800,,,Aviation-Staffed,A,1,1,,,,,1943-01-01 00:00:00,2012-10-26 00:00:00,1953-01-01 01:00:00,2012-10-11 11:00:00,1943-05-01 00:00:00,2012-10-26 00:00:00,1943-01-01 00:00:00,2012-10-01 00:00:00,Y,Y,Y
-124.07527777777777,69.36111111111111,1685,PAULATUK A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,692140000,-1240431000,MST,4.60,2203057,YPC,,N/A,F,1,7,,,,,1985-01-01 00:00:00,2015-01-15 11:00:00,1987-10-01 08:00:00,2015-01-15 11:00:00,1985-05-01 00:00:00,2014-11-30 00:00:00,1985-01-01 00:00:00,2007-08-01 00:00:00,Y,N,Y
-133.0,69.45,1699,TUKTOYAKTUK,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,692700000,-1330000000,CST,18.30,2203910,,,Aviation-Auto,D,1,5,,,,,1957-01-01 00:00:00,1993-12-01 00:00:00,1958-01-01 05:00:00,1993-06-30 12:00:00,1957-06-01 00:00:00,1993-06-30 00:00:00,1957-01-01 00:00:00,1993-12-01 00:00:00,Y,N,Y
-133.0263888888889,69.43333333333334,1700,TUKTOYAKTUK A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,692600000,-1330135000,MST,4.30,2203912,YUB,,N/A,D,1,5,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1970-01-01 00:00:00,2015-06-04 11:00:00,1970-04-15 11:00:00,2015-06-04 11:00:00,1970-04-01 00:00:00,2015-05-30 00:00:00,1970-01-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-123.43666666666667,63.20944444444444,1705,WRIGLEY A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,631234000,-1232612000,MST,149.70,2204000,YWY,,N/A,E,1,6,,,,,1943-01-01 00:00:00,2015-03-12 11:00:00,1957-01-01 07:00:00,2015-03-12 11:00:00,1943-08-01 00:00:00,2015-02-26 00:00:00,1943-01-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-114.44027777777778,62.46277777777778,1706,YELLOWKNIFE A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,622746000,-1142625000,MST,205.70,2204100,YZF,71936,Aviation-Staffed,A,1,1,,,,,1942-01-01 00:00:00,2013-01-17 11:00:00,1953-01-01 00:00:00,2013-01-17 11:00:00,1942-07-01 00:00:00,2013-01-16 00:00:00,1942-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,Y
-94.06666666666666,61.1,1708,ARVIAT A,NU,NUNAVUT,NUNAVUT,CAN,610600000,-940400000,CST,10.40,2300MKF,YEK,,N/A,E,1,6,,,,,1973-01-01 00:00:00,2016-12-30 00:00:00,1984-12-03 07:00:00,2012-10-11 12:00:00,1973-03-01 00:00:00,2016-12-30 00:00:00,1973-01-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-96.07777777777778,64.29888888888888,1709,BAKER LAKE A,NU,NUNAVUT,NUNAVUT,CAN,641756000,-960440000,CST,18.60,2300500,YBK,71926,N/A,A,1,1,,,,,1946-01-01 00:00:00,2013-11-14 12:00:00,1953-01-01 00:00:00,2013-11-14 12:00:00,1946-02-01 00:00:00,2013-11-13 00:00:00,1946-01-01 00:00:00,2013-11-01 00:00:00,Y,Y,Y
-83.35944444444445,64.19333333333333,1713,CORAL HARBOUR A,NU,NUNAVUT,NUNAVUT,CAN,641136000,-832134000,EST,62.20,2301000,YZS,71915,N/A,C,1,4,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1933-01-01 00:00:00,2015-05-07 13:00:00,1953-01-01 01:00:00,2015-05-07 13:00:00,1933-10-01 00:00:00,2015-05-06 00:00:00,1933-01-01 00:00:00,2015-05-01 00:00:00,Y,N,Y
-100.9,61.13333333333333,1714,ENNADAI LAKE,NU,NUNAVUT,NUNAVUT,CAN,610800000,-1005400000,CST,324.60,2301100,,,N/A,F,1,7,,,,,1949-01-01 00:00:00,1979-12-31 00:00:00,1953-01-01 00:00:00,1979-12-09 08:00:00,1949-10-01 00:00:00,1979-12-31 00:00:00,1949-01-01 00:00:00,1979-12-01 00:00:00,Y,N,Y
-95.85027777777778,68.63555555555556,1715,GJOA HAVEN A,NU,NUNAVUT,NUNAVUT,CAN,683808000,-955101000,MST,46.90,2302335,YHK,,N/A,E,1,6,,,,,1984-01-01 00:00:00,2014-11-27 00:00:00,1984-09-04 09:00:00,2013-01-10 11:00:00,1984-08-01 00:00:00,2014-11-27 00:00:00,1984-01-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-89.71666666666667,68.43333333333334,1718,PELLY BAY,NU,NUNAVUT,NUNAVUT,CAN,682600000,-894300000,EST,325.80,2303090,WKE,,N/A,E,1,6,,,,,1955-07-16 00:00:00,1992-12-01 00:00:00,1955-07-16 00:00:00,1992-05-31 19:00:00,1957-08-01 00:00:00,1992-05-31 00:00:00,1957-01-01 00:00:00,1992-12-01 00:00:00,Y,N,Y
-89.79722222222222,68.54055555555556,1719,KUGAARUK A,NU,NUNAVUT,NUNAVUT,CAN,683226000,-894750000,MST,15.50,2303092,YBB,,N/A,E,1,6,,,,,1984-01-01 00:00:00,2015-02-12 11:00:00,1984-12-01 16:00:00,2015-02-12 11:00:00,1984-07-01 00:00:00,2012-08-24 00:00:00,1984-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,Y
-92.11666666666666,62.81666666666667,1721,RANKIN INLET A,NU,NUNAVUT,NUNAVUT,CAN,624900000,-920700000,CST,32.30,2303401,YRT,71083,Aviation-Staffed,D,1,5,,,,,1981-01-01 00:00:00,2013-03-14 12:00:00,1981-01-15 08:00:00,2013-03-14 12:00:00,1981-01-01 00:00:00,2013-03-14 00:00:00,1981-01-01 00:00:00,2013-03-01 00:00:00,Y,Y,Y
-93.43333333333334,68.81666666666666,1723,SHEPHERD BAY A,NU,NUNAVUT,NUNAVUT,CAN,684900000,-932600000,EST,42.70,2303685,YUS,71911,Aviation-Auto,E,1,6,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1957-01-01 00:00:00,2023-04-04 10:00:00,1973-05-01 00:00:00,2023-04-04 10:00:00,1957-04-01 00:00:00,2023-04-04 00:00:00,1957-01-01 00:00:00,2006-07-01 00:00:00,Y,N,Y
-92.59805555555556,62.24,1727,WHALE COVE A,NU,NUNAVUT,NUNAVUT,CAN,621424000,-923553000,CST,12.20,2303986,YXN,,N/A,E,1,6,,,,,1984-10-03 14:00:00,2014-11-30 00:00:00,1984-10-03 14:00:00,2013-10-10 12:00:00,1985-03-01 00:00:00,2014-11-30 00:00:00,1985-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,Y
-62.28055555555556,82.51777777777778,1731,ALERT,NU,NUNAVUT,NUNAVUT,CAN,823104000,-621650000,AST,30.50,2400300,WLT,,Aviation-Auto,A,1,1,,,,,1950-01-01 00:00:00,2006-10-31 00:00:00,1953-01-01 01:00:00,2006-10-03 14:00:00,1950-07-01 00:00:00,2006-10-31 00:00:00,1950-01-01 00:00:00,2006-10-01 00:00:00,Y,N,Y
-85.15,73.03333333333333,1732,ARCTIC BAY,NU,NUNAVUT,NUNAVUT,CAN,730200000,-850900000,AST,11.30,2400400,,,N/A,G,1,8,,,,,1937-01-01 00:00:00,1976-12-31 00:00:00,1953-01-01 01:00:00,1976-12-22 19:00:00,1937-09-01 00:00:00,1976-12-31 00:00:00,1937-01-01 00:00:00,1976-12-01 00:00:00,Y,N,Y
-64.14583333333333,63.33972222222222,1735,BREVOORT ISLAND,NU,NUNAVUT,NUNAVUT,CAN,632023000,-640845000,EST,376.00,2400565,WOB,71097,Aviation-Auto,F,1,7,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1959-01-01 00:00:00,2023-09-05 06:00:00,1960-04-27 13:00:00,2023-09-05 06:00:00,1959-11-01 00:00:00,2023-09-05 00:00:00,1959-01-01 00:00:00,2007-09-01 00:00:00,Y,N,Y
